dataset_idx,example_idx,text,possible_scores,score
13,113,needed a new cable  new phone =  new cable usb type C  drives me crazy !!  but i needed it for my power bank to work with my new phone,"[1, 0]",1
13,102,I like the plain look and ability to have my iWatch near me in the bedroom where I can get to it. the feet are sticky so be prepared once you take the plastic off the feet to have it stay there. I'm hoping these don't leave marks. The cable management piece is a bit in the open but I'm working on finding a better solution.,"[1, 0]",1
13,418,For the price of these I couldn't believe the quality sound that they produced.,"[1, 0]",0
13,470,"I needed the cord and pieces for the Bluetooth headset we ordered.  Both of these pieces, arrived on time and as I ordered.  However, the licorice is hard as a rock and tasteless!  My husband is a big fan of soft licorice.  The WILEY WALLABY is not what he wanted.  The bag says soft and the product is anything but soft. calling the customer line did help.","[1, 0]",1
13,235,"My old thinning shears only cut about one out of 100 hairs so I assumed this one would too but I was wrong. They cut a huge chunk of my hair  right on the front side where it is very noticeable. I'll be more careful now, but the damage is done until my hair grows out again...watch out, the shears are more like regular shears. Other than that, both shears are of good quality and I'm happy to have them.","[1, 0]",1
13,179,Aveeno really knows how to  Moisturize! Their was not one thing in the Sam box I did not love. I believe the prices are right on point and so worth it! I get dry skin in winter and this makes your skin so so smooth the body yogurt love. The sheer hydration lotion on hands not greasy so so soft. I am going to be buying all of these. Totally recommend to anyone with dry skin.,"[1, 0]",1
13,156,great product.  doesn't get to funky.  I dig it.  can sleep in it for a day or 2 no problem,"[1, 0]",0
13,420,This was a pretty good case for the money. Buy it's quite a bit louder than I expected.,"[1, 0]",0
13,407,"This is much higher quality than expected. Doesn't sag like other long extension mounts I've used.<br />It's a bit difficult to extend and retract, but I think that's a good thing so it's not flopping all over.<br />Highly Recommended!","[1, 0]",1
13,116,UPDATE:  purchased  6/20/18  .....  it only charged a few times fully and now its pretty dead ... what a waste  ive yet to find one that's worth it and will charge for more than a few times !!!<br /><br />(so much for my first review)  so far so good .. so far i have returned 3 of these type  ..im hoping this one will be OK  and will recharge when i need it to really nice looking too and i love that it has a power switch,"[1, 0]",0
13,114,"im looking for a heavier case and this said purple its more like a ""pink"" color  not happy with it but it'll do for now","[1, 0]",1
13,12,"Putting it on a night stand drawer or top of headboard.  Just don't try to tighten it up to where it doesn't slip off.  When the husband tightened his up it popped off and cracked the head on the base.  Hope they stand behind the product, we will see?","[1, 0]",1
13,337,"I needed this for work and it was easy to install, I use it daily.  Have only had it a few weeks but so far, so good.  It comes with a long cord too which is a good feature.","[1, 0]",1
13,98,"The case does its job. The small lanyard is super handy along with where the hook is located. The only downfall was that the pooh that came with it, fell of randomly at some point.","[1, 0]",1
13,204,Works great.  No issues with it at all.  Bought one for a friend of mine.,"[1, 0]",0
13,168,"delivery, not good. But the product is very nice. I would buy again!","[1, 0]",0
13,142,"I love my leather iPhone case. With room for cards and money, I no longer need to carry a handbag. It's great protection for the phone, and is made of quality leather. U<br />I got it for my iPhone 6, then upgraded to the iPhone 7. The new phone fits, but the camera lens doesn't match up with the case, so I bought the same wallet for the new phone.","[1, 0]",1
13,442,This is my #1 favorite tea by my #1 favorite tea maker. It is just delicious and the smell is heavenly.,"[1, 0]",1
13,35,Fell apart right away.  Clamps get in the way of the buttons on iPhone 5,"[1, 0]",1
13,495,Kraft sure does know there Mac& cheese! I thought I was fix and in love with another brand of preportioned Mac. Until I tried the Kraft. I have had the box before and like but these are delicious kudos. I very much and highly recommend these for all ages. So so scrumptious!,"[1, 0]",1
13,395,"CIYUPE Tablet Pillow Stand, Tablet Holder Dock for Bed with 6 Viewing Angles, Compatible with iPad Pro 9.7, 10.5,12.9 Air Mini 4 3, Kindle, Galaxy Tab, E-Reader and Books (Grey). It is great at holding tablets and phones at whatever angle of its 6 possible positions is most appropriate. Comfortable to use, takes pressure off hands/wrists when using","[1, 0]",1
13,328,"To me, this was a waste of money. Not useful on a plane or really anywhere. Too short, once bent, leaving no surface space so phone wants to fall off. Don't buy it. Save your money.","[1, 0]",0
13,260,Stays on well and the color is perfect. No tugging to put it on.,"[1, 0]",0
13,347,perfect fit in 3.5 slot. . .the dual holder allows to install extra SSD any time. . . or you can go with a HDD for more storage space,"[1, 0]",1
13,431,"It works as promised.  I bought mine as a combined item with Echo.  As a stand alone plug, it seems expensive.","[1, 0]",0
13,274,"My age really shows on my neck and chest area, 60.  not expecting much , but hoping for the best, I purchased the product.  I am slowly seeing a difference and I'm happy with 'slowly'.  I will certainly be getting more and plan to use this neck cream for a long time.  Good stuff!","[1, 0]",1
